MGYP001207060548	UniRef90_A0A917V7V6 Uncharacterized protein n=1 Tax=Salinarimonas ramus TaxID=690164 RepID=A0A917V7V6_9HYPH	0.273	461	264	15	5	416	12	450	2.936E-24	119
MGYP003133878326	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.288	309	204	9	3	305	33	331	8.005E-18	96
MGYP003132631419	UniRef90_D8M8U5 Uncharacterized protein n=1 Tax=Blastocystis hominis TaxID=12968 RepID=D8M8U5_BLAHO	0.988	175	2	0	1	175	285	459	1.074E-109	357
MGYP000589186004	UniRef90_A0A6P4CK51 uncharacterized protein LOC107477368 n=2 Tax=Arachis TaxID=3817 RepID=A0A6P4CK51_ARADU	0.266	281	178	7	40	296	51	327	5.081E-12	79
MGYP003133009355	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.277	227	126	9	21	235	395	595	9.524E-07	62
MGYP001400910990	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.311	218	130	8	38	252	395	595	1.963E-08	68
MGYP001001071371	UniRef90_G9MDZ6 CN hydrolase domain-containing protein (Fragment) n=4 Tax=Trichoderma TaxID=5543 RepID=G9MDZ6_HYPVG	0.985	270	4	0	3	272	277	546	1.271E-172	544
MGYP003171785424	UniRef90_A0A935N151 T9SS type A sorting domain-containing protein n=1 Tax=Ignavibacteriales bacterium TaxID=2049428 RepID=A0A935N151_9BACT	0.973	377	10	0	1	377	511	887	7.198E-237	736
MGYP001265704696	UniRef90_UPI00085AA76F extracellular solute-binding protein n=1 Tax=Isoptericola variabilis TaxID=139208 RepID=UPI00085AA76F	0.711	232	66	1	1	231	200	431	9.517E-104	343
MGYP003177775638	UniRef90_A0A448Z9P1 HMG box domain-containing protein n=1 Tax=Pseudo-nitzschia multistriata TaxID=183589 RepID=A0A448Z9P1_9STRA	0.513	337	160	3	1	334	3	338	3.541E-97	330
MGYP001270613632	UniRef90_A0A7K0CJ26 4-hydroxy-3-methylbut-2-enyl diphosphate reductase n=1 Tax=Streptomyces smaragdinus TaxID=2585196 RepID=A0A7K0CJ26_9ACTN	0.374	350	184	10	1	331	1	334	3.504E-39	161
MGYP003180975838	UniRef90_A0A364WK89 Lipocalin-like domain-containing protein n=1 Tax=Mucilaginibacter rubeus TaxID=2027860 RepID=A0A364WK89_9SPHI	0.985	984	15	0	1	984	1	984	0.000E+00	1890
MGYP001443052137	UniRef90_A0A2E0Z179 TIGR03752 family integrating conjugative element protein n=1 Tax=Halioglobus sp. TaxID=2024834 RepID=A0A2E0Z179_9GAMM	1.000	465	0	0	1	465	1	465	3.463E-291	897
MGYP001626159621	UniRef90_A0A7S3VRD8 Ribosomal protein S14 n=1 Tax=Dunaliella tertiolecta TaxID=3047 RepID=A0A7S3VRD8_DUNTE	0.991	357	3	0	2	358	1	357	9.726E-220	685
MGYP001792910734	UniRef90_UPI0008A56C02 hypothetical protein n=1 Tax=Rothia sp. HMSC071F11 TaxID=1715034 RepID=UPI0008A56C02	0.385	508	297	3	11	517	12	505	9.772E-111	378
MGYP003630777285	UniRef90_A0A961BWB7 Amidohydrolase n=4 Tax=Acidimicrobiales bacterium TaxID=2201156 RepID=A0A961BWB7_9ACTN	0.751	451	103	2	4	454	2	443	6.000E-215	677
MGYP001467153000	UniRef90_D3ID88 Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family n=1 Tax=Prevotella sp. oral taxon 299 str. F0039 TaxID=575614 RepID=D3ID88_9BACT	0.771	346	78	1	43	387	1	346	9.439E-171	545
MGYP003332684113	UniRef90_A0A919LAW5 Uncharacterized protein n=2 Tax=Streptomyces TaxID=1883 RepID=A0A919LAW5_9ACTN	0.913	369	32	0	1	369	1	369	7.102E-218	680
MGYP000688630022	UniRef90_A0A836Q3W6 Tetratricopeptide repeat protein n=1 Tax=Candidatus Melainabacteria bacterium TaxID=2052166 RepID=A0A836Q3W6_9BACT	0.233	394	255	13	18	392	2	367	1.608E-09	72
MGYP003571257895	UniRef90_A0A3B8YDL5 Plastocyanin n=1 Tax=Cyanothece sp. UBA12306 TaxID=2055757 RepID=A0A3B8YDL5_9CYAN	0.787	367	78	0	1	367	1	367	2.790E-196	618
MGYP003111361158	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.286	276	166	12	38	299	395	653	6.285E-08	66
MGYP003646519450	UniRef90_A0A1F7J0R1 Carotenoid oxygenase n=1 Tax=Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_38_12 TaxID=1802061 RepID=A0A1F7J0R1_9BACT	0.401	329	187	3	1	319	1	329	1.590E-55	208
MGYP003584602088	UniRef90_A0A7C9EIB8 Carboxylesterase n=1 Tax=Opuntia streptacantha TaxID=393608 RepID=A0A7C9EIB8_OPUST	0.351	356	218	5	7	353	11	362	1.823E-60	224
MGYP001303440611	UniRef90_UPI0020CF805B family 20 glycosylhydrolase n=1 Tax=Siphonobacter sp. BAB-5385 TaxID=1864822 RepID=UPI0020CF805B	0.855	354	49	2	1	353	87	439	3.774E-190	599
MGYP003342797786	UniRef90_A0A2W4LA98 PepSY domain-containing protein n=1 Tax=Proteobacteria bacterium TaxID=1977087 RepID=A0A2W4LA98_9PROT	0.338	331	187	6	1	299	1	331	6.584E-42	168
MGYP001556476986	UniRef90_A0A0G4FS36 Uncharacterized protein n=2 Tax=Vitrella brassicaformis TaxID=1169539 RepID=A0A0G4FS36_VITBC	0.600	263	105	0	1	263	1	263	1.839E-97	327
MGYP003333389410	UniRef90_UPI00131E037D DoxX family protein n=1 Tax=Mucilaginibacter sp. L196 TaxID=1641870 RepID=UPI00131E037D	0.356	219	113	8	1	194	1	216	4.451E-19	104
MGYP001169631082	UniRef90_A0A6J7WGY6 Uncharacterized protein n=1 Tax=uncultured Caudovirales phage TaxID=2100421 RepID=A0A6J7WGY6_9CAUD	0.240	440	273	20	130	550	150	547	4.663E-07	65
MGYP003362106639	UniRef90_A0A0G4FS36 Uncharacterized protein n=2 Tax=Vitrella brassicaformis TaxID=1169539 RepID=A0A0G4FS36_VITBC	0.607	270	106	0	1	270	1	270	5.951E-98	329
MGYP001502388070	UniRef90_UPI00159E0361 unconventional myosin-XV isoform X8 n=1 Tax=Callithrix jacchus TaxID=9483 RepID=UPI00159E0361	0.968	443	14	0	1	443	1	443	5.246E-267	826
MGYP001459676702	UniRef90_A0A1R1D109 ABC transporter substrate-binding protein n=1 Tax=Paenibacillus sp. FSL H8-0548 TaxID=1920422 RepID=A0A1R1D109_9BACL	0.422	303	167	5	12	307	10	311	1.354E-66	240
MGYP003969256679	UniRef90_A0A5S4YGY7 GNAT family N-acetyltransferase n=2 Tax=Bradyrhizobium TaxID=374 RepID=A0A5S4YGY7_9BRAD	0.495	577	235	11	7	537	2	568	3.441E-157	514
MGYP003331480088	UniRef90_UPI00207E15D7 uncharacterized protein n=1 Tax=Colletotrichum spaethianum TaxID=700344 RepID=UPI00207E15D7	0.541	473	197	8	6	471	22	481	2.893E-146	479
MGYP001434424420	UniRef90_A0A5N9AL66 Ribonuclease PH n=1 Tax=SAR202 cluster bacterium TaxID=2030829 RepID=A0A5N9AL66_9CHLR	1.000	396	0	0	1	396	1	396	2.843E-254	787
MGYP000447434197	UniRef90_UPI0010AA98A7 DUF932 domain-containing protein n=1 Tax=Escherichia coli TaxID=562 RepID=UPI0010AA98A7	0.520	286	137	0	5	290	50	335	8.887E-93	315
MGYP003133030035	UniRef90_UPI000D0B565C lipoate--protein ligase family protein n=1 Tax=Brachybacterium timonense TaxID=2050896 RepID=UPI000D0B565C	0.959	371	15	0	1	371	1	371	2.064E-240	745
MGYP000542424830	UniRef90_A0A3E0MMX4 Uncharacterized protein n=1 Tax=Bacteroidetes bacterium TaxID=1898104 RepID=A0A3E0MMX4_9BACT	0.377	209	124	3	61	268	19	222	8.701E-21	107
MGYP003113059926	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.312	301	190	10	10	301	40	332	1.140E-21	108
MGYP003646749732	UniRef90_A6Q8V3 HTH araC/xylS-type domain-containing protein n=1 Tax=Sulfurovum sp. (strain NBC37-1) TaxID=387093 RepID=A6Q8V3_SULNB	0.719	324	88	2	1	321	1	324	4.652E-145	467
MGYP003629858794	UniRef90_UPI00097E5961 transcriptional regulator n=1 Tax=Sphingopyxis sp. KK2 TaxID=1855727 RepID=UPI00097E5961	0.612	537	161	11	1	523	92	595	1.001E-193	619
MGYP001657669001	UniRef90_UPI000E2139DE ATP-grasp domain-containing protein n=1 Tax=Paraburkholderia caffeinilytica TaxID=1761016 RepID=UPI000E2139DE	0.993	485	3	0	1	485	1	485	1.678E-316	972
MGYP003629765717	UniRef90_A0A2H5WBQ1 ATP-dependent 6-phosphofructokinase n=1 Tax=bacterium HR12 TaxID=2035407 RepID=A0A2H5WBQ1_9BACT	0.268	320	207	8	1	300	1	313	1.693E-16	96
MGYP001483782951	UniRef90_A0A3P2AJB3 Dihydroxy-acid dehydratase n=1 Tax=Clostridiales bacterium COT073_COT-073 TaxID=2491044 RepID=A0A3P2AJB3_9FIRM	0.294	285	173	10	34	297	44	321	1.470E-07	65
MGYP003981698273	UniRef90_A0A7J4JDS0 GNAT family N-acetyltransferase n=1 Tax=Candidatus Diapherotrites archaeon TaxID=2026736 RepID=A0A7J4JDS0_9ARCH	0.929	184	13	0	1	184	263	446	4.822E-107	350
MGYP001468603712	UniRef90_UPI000D0B565C lipoate--protein ligase family protein n=1 Tax=Brachybacterium timonense TaxID=2050896 RepID=UPI000D0B565C	0.970	371	11	0	1	371	1	371	5.311E-240	744
MGYP000200889043	UniRef90_A0A4R6E0T8 Orotidine 5'-phosphate decarboxylase n=2 Tax=Azoarcus TaxID=12960 RepID=A0A4R6E0T8_9RHOO	0.313	481	280	14	16	475	20	471	1.082E-54	212
MGYP001809693053	UniRef90_A0A542M2D8 Flagellar hook-basal body complex protein FliE n=1 Tax=Herbaspirillum sp. SJZ107 TaxID=2572881 RepID=A0A542M2D8_9BURK	0.595	183	74	0	297	479	876	1058	4.095E-55	213
MGYP003372228945	UniRef90_A0A8T2VPD6 Putative Diacylglycerol lipase-alpha n=1 Tax=Chlorella desiccata (nom. nud.) TaxID=1650286 RepID=A0A8T2VPD6_9CHLO	0.937	287	15	1	47	330	3	289	6.030E-165	526
MGYP001370031873	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.277	274	161	12	38	294	395	648	1.487E-05	59
MGYP003131710754	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.297	289	190	7	1	282	49	331	2.119E-20	104
MGYP003968972085	UniRef90_A0A926TQV6 GNAT family N-acetyltransferase n=3 Tax=Cyanobacteria TaxID=1117 RepID=A0A926TQV6_9CYAN	0.678	258	70	2	2	246	188	445	9.538E-104	344
MGYP003632975392	UniRef90_A0A932XLG1 DsbA family protein n=1 Tax=candidate division NC10 bacterium TaxID=2072417 RepID=A0A932XLG1_9BACT	0.506	579	242	11	1	569	1	545	2.890E-156	513
MGYP001491214210	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.305	304	201	7	3	301	33	331	7.048E-21	106
MGYP003626833247	UniRef90_A0A392M6T8 Lectin n=1 Tax=Trifolium medium TaxID=97028 RepID=A0A392M6T8_9FABA	0.384	346	200	6	7	349	2	337	6.992E-64	234
MGYP003088767509	UniRef90_A0A1L7XIC9 Related to integral membrane protein n=1 Tax=Phialocephala subalpina TaxID=576137 RepID=A0A1L7XIC9_9HELO	0.903	852	70	3	1	849	1	842	0.000E+00	1554
MGYP003626607886	UniRef90_Q1XI26 PvLEA1 protein n=1 Tax=Polypedilum vanderplanki TaxID=319348 RepID=Q1XI26_POLVA	0.297	339	226	7	3	338	34	363	1.796E-29	132
MGYP001387098497	UniRef90_A0A699Y7N5 Uncharacterized protein n=1 Tax=Haematococcus lacustris TaxID=44745 RepID=A0A699Y7N5_HAELA	0.256	300	189	9	11	294	49	330	6.447E-11	75
MGYP003630813851	UniRef90_A0A7X2FYL3 DNA repair protein RecO n=1 Tax=Alphaproteobacteria bacterium HT1-32 TaxID=2665153 RepID=A0A7X2FYL3_9PROT	0.479	459	181	12	64	492	1	431	8.912E-96	338
MGYP001661096158	UniRef90_A0A1R1D109 ABC transporter substrate-binding protein n=1 Tax=Paenibacillus sp. FSL H8-0548 TaxID=1920422 RepID=A0A1R1D109_9BACL	0.429	312	171	4	3	309	2	311	1.487E-69	248
MGYP000646691163	UniRef90_UPI00223EFAE5 ATP-dependent DNA ligase n=1 Tax=Sphingomonas sp. S6-11 TaxID=2991075 RepID=UPI00223EFAE5	0.973	306	8	0	1	306	1	306	2.224E-194	609
MGYP003132708493	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.293	296	200	6	10	300	40	331	5.754E-20	103
MGYP001159422903	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.316	224	121	10	38	252	395	595	8.188E-09	69
MGYP003143336405	UniRef90_A0A0G4FS36 Uncharacterized protein n=2 Tax=Vitrella brassicaformis TaxID=1169539 RepID=A0A0G4FS36_VITBC	0.643	261	93	0	1	261	1	261	8.072E-107	354
MGYP001348337795	UniRef90_A0A2W5TDC2 Amino acid ABC transporter n=2 Tax=Hyphomicrobiales TaxID=356 RepID=A0A2W5TDC2_STANO	0.489	382	153	11	1	348	1	374	3.994E-101	342
MGYP003148333728	UniRef90_A7VSS8 ABC transporter ATP-binding protein n=4 Tax=Eubacteriales TaxID=186802 RepID=A7VSS8_9FIRM	0.931	379	26	0	1	379	1	379	7.863E-224	698
MGYP001270518259	UniRef90_A0A838TMJ7 Peptidyl-prolyl cis-trans isomerase n=1 Tax=Chitinophagaceae bacterium TaxID=1869212 RepID=A0A838TMJ7_9BACT	0.462	385	135	1	18	330	4	388	1.251E-100	340
MGYP003131977220	UniRef90_A0A091LRN4 WD repeat-containing and planar cell polarity effector protein fritz (Fragment) n=3 Tax=Neognathae TaxID=8825 RepID=A0A091LRN4_CARIC	0.658	471	132	7	1	449	1	464	3.424E-187	596
MGYP003668871406	UniRef90_UPI0020CF805B family 20 glycosylhydrolase n=1 Tax=Siphonobacter sp. BAB-5385 TaxID=1864822 RepID=UPI0020CF805B	0.868	243	32	0	1	243	197	439	9.427E-138	442
MGYP003131965124	UniRef90_A7VSS8 ABC transporter ATP-binding protein n=4 Tax=Eubacteriales TaxID=186802 RepID=A7VSS8_9FIRM	0.941	379	22	0	1	379	1	379	5.738E-224	698
MGYP003407064551	UniRef90_A0A848UCC6 Cytochrome bo(3) ubiquinol oxidase subunit 1 n=1 Tax=Granulosicoccus sp. TaxID=1943584 RepID=A0A848UCC6_9GAMM	0.226	345	224	9	7	313	6	345	5.306E-09	70
MGYP001271048552	UniRef90_A0A8J3LX60 Uncharacterized protein n=1 Tax=Planotetraspora kaengkrachanensis TaxID=575193 RepID=A0A8J3LX60_9ACTN	0.956	392	17	0	1	392	1	392	2.244E-247	767
MGYP003626196855	UniRef90_A0A935H382 Outer membrane lipoprotein chaperone LolA n=1 Tax=Burkholderiales bacterium TaxID=1891238 RepID=A0A935H382_9BURK	0.691	331	89	4	1	318	1	331	4.255E-135	439
MGYP001606964551	UniRef90_A0A2S9AZL4 Uncharacterized protein n=2 Tax=Pseudomonas TaxID=286 RepID=A0A2S9AZL4_9PSED	0.426	596	294	16	4	568	6	584	9.849E-122	413
MGYP003624569059	UniRef90_UPI001E4AFD5B translation initiation factor IF-2 N-terminal domain-containing protein n=1 Tax=Nocardia asteroides TaxID=1824 RepID=UPI001E4AFD5B	0.581	43	18	0	1	43	1	43	4.957E-06	61
MGYP001460590038	UniRef90_UPI0007167FD5 BamA/TamA family outer membrane protein n=1 Tax=Algoriphagus resistens TaxID=1750590 RepID=UPI0007167FD5	0.919	397	32	0	1	397	1	397	2.114E-244	758
MGYP003663605661	UniRef90_A0A254P031 Hydantoin racemase n=1 Tax=Saccharibacillus sp. O23 TaxID=2009338 RepID=A0A254P031_9BACL	0.250	331	196	9	50	345	3	316	2.240E-09	74
MGYP001452006127	UniRef90_A0A6B1CRH9 ABC transporter substrate-binding protein n=5 Tax=Gemmatimonadetes bacterium TaxID=2026742 RepID=A0A6B1CRH9_UNCGE	0.221	284	194	6	32	294	42	319	8.347E-05	56
MGYP003967452453	UniRef90_UPI0019D1F0E0 tetratricopeptide repeat protein n=1 Tax=Thalassotalea sp. G2M2-11 TaxID=2787627 RepID=UPI0019D1F0E0	0.881	321	38	0	1	321	383	703	1.154E-180	570
MGYP001772554294	UniRef90_A0A949Z1Y3 Uncharacterized protein n=1 Tax=Deltaproteobacteria bacterium TaxID=2026735 RepID=A0A949Z1Y3_UNCDE	0.865	364	49	0	1	364	1	364	6.594E-197	619
MGYP003144365989	UniRef90_A0A0N0T4J2 SHOCT domain-containing protein n=2 Tax=Streptomyces sp. AS58 TaxID=1519489 RepID=A0A0N0T4J2_9ACTN	0.977	538	12	0	141	678	1	538	0.000E+00	1060
MGYP000703372477	UniRef90_A0A0F9C8C8 LamGL domain-containing protein n=1 Tax=marine sediment metagenome TaxID=412755 RepID=A0A0F9C8C8_9ZZZZ	0.471	420	206	3	1	406	1	418	1.972E-111	375
MGYP003626808622	UniRef90_A0A7V0Z9I5 Ribonuclease VapC n=1 Tax=Phycisphaerae bacterium TaxID=2026778 RepID=A0A7V0Z9I5_9BACT	0.813	392	73	0	1	392	1	392	4.365E-205	645
MGYP001481878659	UniRef90_A0A1F7J0R1 Carotenoid oxygenase n=1 Tax=Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_01_FULL_38_12 TaxID=1802061 RepID=A0A1F7J0R1_9BACT	0.300	330	214	8	1	315	1	328	1.615E-26	123
MGYP003626152403	UniRef90_UPI0009BACFD8 DUF1376 domain-containing protein n=1 Tax=Parabacteroides sp. Marseille-P3160 TaxID=1917887 RepID=UPI0009BACFD8	0.582	448	147	11	18	446	14	440	7.524E-144	471
MGYP002093870796	UniRef90_A0A2N7WSM1 Uncharacterized protein n=1 Tax=Paraburkholderia rhynchosiae TaxID=487049 RepID=A0A2N7WSM1_9BURK	0.995	450	2	0	1	450	8	457	5.395E-293	902
MGYP003624382026	UniRef90_A0A0R2AY25 tRNA(Met) cytidine acetate ligase n=2 Tax=Apilactobacillus ozensis TaxID=866801 RepID=A0A0R2AY25_9LACO	0.529	393	184	1	15	407	1	392	2.708E-122	406
MGYP001288106776	UniRef90_A0A2N4YKX1 DNA-directed DNA polymerase n=1 Tax=Tabrizicola sp. TH137 TaxID=2067452 RepID=A0A2N4YKX1_9RHOB	0.272	452	246	22	1	401	1	420	2.614E-17	97
MGYP003123049844	UniRef90_A0A2W5TDC2 Amino acid ABC transporter n=2 Tax=Hyphomicrobiales TaxID=356 RepID=A0A2W5TDC2_STANO	0.489	382	153	11	1	348	1	374	7.483E-101	341
MGYP003641001690	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.306	310	194	9	3	302	33	331	9.763E-21	105
MGYP001657424773	UniRef90_A0A364WK89 Lipocalin-like domain-containing protein n=1 Tax=Mucilaginibacter rubeus TaxID=2027860 RepID=A0A364WK89_9SPHI	0.983	946	16	0	35	980	39	984	0.000E+00	1813
MGYP000404124825	UniRef90_A0A4Z2B3F2 F-box domain-containing protein n=3 Tax=Takifugu TaxID=31032 RepID=A0A4Z2B3F2_9TELE	0.993	449	3	0	69	517	1	449	3.045E-291	900
MGYP001515421990	UniRef90_A0A1R1D109 ABC transporter substrate-binding protein n=1 Tax=Paenibacillus sp. FSL H8-0548 TaxID=1920422 RepID=A0A1R1D109_9BACL	0.429	314	171	5	17	325	1	311	1.796E-68	246
MGYP003190544445	UniRef90_Q2Z0E4 Uncharacterized protein n=1 Tax=uncultured Latescibacteria bacterium TaxID=199737 RepID=Q2Z0E4_9BACT	0.518	415	183	9	108	510	10	419	8.317E-116	392
MGYP000930758271	UniRef90_A0A0G4FS36 Uncharacterized protein n=2 Tax=Vitrella brassicaformis TaxID=1169539 RepID=A0A0G4FS36_VITBC	0.627	263	98	0	1	263	1	263	2.642E-102	341
MGYP003186132058	UniRef90_A0A1Q4VDF0 Trypsin n=5 Tax=Streptomyces TaxID=1883 RepID=A0A1Q4VDF0_9ACTN	0.557	479	200	5	10	476	6	484	1.162E-159	518
MGYP000802007009	UniRef90_A0A4Z2B3F2 F-box domain-containing protein n=3 Tax=Takifugu TaxID=31032 RepID=A0A4Z2B3F2_9TELE	0.971	449	13	0	69	517	1	449	2.861E-284	880
MGYP001480598547	UniRef90_A0A8A3P9N5 Uncharacterized protein n=1 Tax=Monilinia vaccinii-corymbosi TaxID=61207 RepID=A0A8A3P9N5_9HELO	0.438	493	203	9	1	490	1	422	5.433E-111	377
MGYP003327949767	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.302	304	181	11	12	300	42	329	2.097E-16	92
MGYP003624197271	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.307	306	198	7	3	301	33	331	1.388E-22	111
MGYP001433048608	UniRef90_UPI000EAED6B0 hypothetical protein n=1 Tax=Comamonas sp. lk TaxID=2201272 RepID=UPI000EAED6B0	0.833	475	76	3	1	472	1	475	3.047E-248	774
MGYP003203672706	UniRef90_Q9M3A2 Uncharacterized protein F2K15.160 n=1 Tax=Arabidopsis thaliana TaxID=3702 RepID=Q9M3A2_ARATH	0.742	214	55	0	18	231	182	395	1.338E-100	334
MGYP000336767234	UniRef90_A5WGL0 Elongation factor G n=13 Tax=Bacteria TaxID=2 RepID=EFG_PSYWF	0.386	264	155	2	14	270	100	363	2.538E-45	176
MGYP003361846380	UniRef90_A0A536GNR5 DUF1800 domain-containing protein n=1 Tax=Chloroflexi bacterium TaxID=2026724 RepID=A0A536GNR5_UNCCH	1.000	331	0	0	1	331	1	331	1.126E-214	669
MGYP001287126028	UniRef90_A0A081DE40 Isochorismate synthase n=7 Tax=Nonlabens ulvanivorans TaxID=906888 RepID=A0A081DE40_NONUL	1.000	362	0	0	1	362	1	362	6.090E-236	732
MGYP003300397563	UniRef90_A0A4Q0P2P2 GT2 family glycosyltransferase n=1 Tax=Leeuwenhoekiella aequorea TaxID=283736 RepID=A0A4Q0P2P2_9FLAO	0.600	375	116	6	77	451	1	341	5.806E-125	416
MGYP003205980395	UniRef90_A0A2E9BZF1 Uncharacterized protein n=1 Tax=Variovorax sp. TaxID=1871043 RepID=A0A2E9BZF1_9BURK	0.483	178	88	1	134	311	193	366	1.087E-44	176
MGYP000937350499	UniRef90_A0A6A8QGR5 DUF1275 domain-containing protein n=1 Tax=Telmatospirillum sp. TaxID=2079197 RepID=A0A6A8QGR5_9PROT	0.354	262	162	1	16	270	124	385	3.753E-43	170
MGYP003624216520	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.302	307	198	9	3	301	33	331	9.546E-21	105
MGYP001269121003	UniRef90_D3ID88 Permuted papain-like amidase enzyme, YaeF/YiiX, C92 family n=1 Tax=Prevotella sp. oral taxon 299 str. F0039 TaxID=575614 RepID=D3ID88_9BACT	0.817	346	62	1	43	387	1	346	6.043E-176	560
MGYP003630751493	UniRef90_A0A961BWB7 Amidohydrolase n=4 Tax=Acidimicrobiales bacterium TaxID=2201156 RepID=A0A961BWB7_9ACTN	0.758	451	100	2	4	454	2	443	7.325E-217	682
MGYP001269856802	UniRef90_A0A534ZSV8 Nitronate monooxygenase n=1 Tax=Deltaproteobacteria bacterium TaxID=2026735 RepID=A0A534ZSV8_UNCDE	0.935	218	14	0	1	218	171	388	5.257E-121	392
MGYP003318839404	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.284	278	164	11	38	299	395	653	8.188E-09	69
MGYP000321450472	UniRef90_UPI00223EFAE5 ATP-dependent DNA ligase n=1 Tax=Sphingomonas sp. S6-11 TaxID=2991075 RepID=UPI00223EFAE5	0.700	301	89	1	1	300	1	301	2.909E-137	444
MGYP003132853655	UniRef90_A0A974Y3Q2 Uncharacterized protein n=1 Tax=Azospira restricta TaxID=404405 RepID=A0A974Y3Q2_9RHOO	0.276	268	168	9	51	299	61	321	6.354E-08	66
MGYP000660918547	UniRef90_A0A418YJ20 Sulfotransferase n=1 Tax=Motilimonas pumila TaxID=2303987 RepID=A0A418YJ20_9GAMM	0.371	288	180	1	2	288	309	596	7.744E-59	216
MGYP000084675082	UniRef90_A0A496QDB5 DUF1700 domain-containing protein n=2 Tax=Thermotogae TaxID=200918 RepID=A0A496QDB5_9BACT	0.233	536	348	22	1	502	1	507	3.694E-11	78
MGYP001626178968	UniRef90_A0A522YXP8 DM13 domain-containing protein n=2 Tax=Candidatus Nitrosotenuis sp. TaxID=2507556 RepID=A0A522YXP8_9ARCH	0.457	354	185	4	1	350	1	351	8.562E-84	292
MGYP000258922868	UniRef90_A0A6J7WGY6 Uncharacterized protein n=1 Tax=uncultured Caudovirales phage TaxID=2100421 RepID=A0A6J7WGY6_9CAUD	0.280	328	196	12	245	552	243	550	4.419E-15	91
MGYP003108657405	UniRef90_A0A0Q4UCX7 DksA C4-type domain-containing protein n=9 Tax=Methylobacterium TaxID=407 RepID=A0A0Q4UCX7_9HYPH	0.318	229	115	12	38	253	395	595	2.626E-07	64
MGYP003439649812	UniRef90_A0A0W1AY33 DUF4367 domain-containing protein n=2 Tax=Paenibacillus etheri TaxID=1306852 RepID=A0A0W1AY33_9BACL	0.588	107	35	1	25	122	342	448	9.518E-19	100
MGYP001410016891	UniRef90_A0A4U7KP69 Complex 1 LYR protein domain-containing protein n=12 Tax=Ustilaginaceae TaxID=5268 RepID=A0A4U7KP69_9BASI	0.735	390	97	3	1	387	1	387	6.979E-177	563
MGYP003626729650	UniRef90_A0A3B7A5F5 Arsenical pump-driving ATPase n=1 Tax=Dechloromonas sp. HYN0024 TaxID=2231055 RepID=A0A3B7A5F5_9RHOO	0.353	325	199	4	1	314	1	325	2.802E-45	178
MGYP001393817368	UniRef90_A0A438MKN8 Uncharacterized protein n=1 Tax=Nonomuraea polychroma TaxID=46176 RepID=A0A438MKN8_9ACTN	0.933	437	28	1	1	436	1	437	1.699E-262	813
MGYP003632863261	UniRef90_A0A494ZW64 NAD(P)H-dependent oxidoreductase n=1 Tax=Oceanobacillus halophilus TaxID=930130 RepID=A0A494ZW64_9BACI	0.297	306	205	8	3	305	33	331	7.041E-19	100
